Gender,Birthday,Location,Days Watched,Watching,Completed,On Hold,Plan to Watch,Total Entries,Rewatched,Episodes Watched,Country,ISO3_Code
Male,1985-10-26 00:00:00+00:00,DaugavpilsLatvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,LVA
Male,1982-09-28 00:00:00+00:00,apetown,40.4,1.0,135.0,9.0,26.0,189.0,0.0,2257.0,apetown,Invalid country name
Male,1986-12-15 00:00:00+00:00,KenoshaWisconsin,99.9,4.0,300.0,116.0,563.0,983.0,83.0,5954.0,USA,USA
Male,1981-12-22 00:00:00+00:00,StockholmSweden,125.4,168.0,344.0,166.0,26.0,1213.0,0.0,7736.0,Sweden,SWE
Male,1990-08-24 00:00:00+00:00,Israel,56.2,2.0,90.0,0.0,15.0,114.0,2.0,3356.0,Israel,ISR
Male,1989-06-25 00:00:00+00:00,CacowPoland,200.3,52.0,574.0,6.0,16.0,659.0,50.0,12117.0,Poland,POL
Male,1992-05-02 00:00:00+00:00,HungaryAba,105.1,8.0,234.0,23.0,72.0,354.0,1.0,6277.0,NGA,NGA
Male,1989-03-10 00:00:00+00:00,Stockholm,35.8,18.0,74.0,10.0,12.0,126.0,0.0,2129.0,SWE,SWE
Female,1986-11-26 00:00:00+00:00,MountForestOntario,0.2,0.0,2.0,0.0,0.0,2.0,0.0,2.0,Ontario,CAN
Female,1984-03-25 00:00:00+00:00,lincolnneyepimcoollikethat,16.1,7.0,36.0,0.0,24.0,68.0,0.0,956.0,lincolnneyepimcoollikethat,Invalid country name
Male,1986-03-27 00:00:00+00:00,SanDiegoCalifornia,36.0,16.0,79.0,4.0,6.0,107.0,14.0,2102.0,USA,USA
Male,1986-07-03 00:00:00+00:00,SatildeoPauloSPBrasil,62.8,17.0,191.0,3.0,16.0,229.0,0.0,3624.0,Brasil,Invalid country name
Female,1992-09-16 00:00:00+00:00,NewJersey,2.4,2.0,6.0,0.0,1.0,9.0,0.0,139.0,Jersey,JEY
Female,1991-11-29 00:00:00+00:00,HoustonTX,39.0,11.0,40.0,1.0,3.0,56.0,13.0,2329.0,USA,USA
Male,1989-10-15 00:00:00+00:00,Texas,26.8,1.0,36.0,0.0,17.0,55.0,15.0,1620.0,USA,USA
Female,1990-02-16 00:00:00+00:00,cincinnatiohio,5.3,3.0,3.0,0.0,0.0,6.0,14.0,320.0,cincinnatiohio,Invalid country name
Female,1989-12-16 00:00:00+00:00,NorthCarolina,42.8,5.0,65.0,1.0,53.0,136.0,3.0,2535.0,Carolina,USA
Male,1994-12-02 00:00:00+00:00,superduperlandnoneofurbis,58.3,3.0,102.0,1.0,28.0,144.0,5.0,3512.0,superduperlandnoneofurbis,Invalid country name
Male,1986-12-02 00:00:00+00:00,SunshineCoastAustralia,40.2,5.0,57.0,5.0,59.0,127.0,5.0,2398.0,Australia,AUS
Female,1989-01-22 00:00:00+00:00,ca,17.6,23.0,46.0,3.0,31.0,109.0,0.0,1042.0,ca,CAN
Male,1982-10-29 00:00:00+00:00,KualaLumpurMalaysia,22.8,14.0,65.0,1.0,4.0,84.0,2.0,1346.0,Malaysia,MYS
Female,1993-11-30 00:00:00+00:00,canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,canada,CAN
Female,1992-05-01 00:00:00+00:00,OregonUSA,19.9,40.0,58.0,75.0,126.0,306.0,11.0,1114.0,USA,USA
Male,1986-06-13 00:00:00+00:00,Athens,219.9,26.0,469.0,7.0,92.0,598.0,13.0,13192.0,GRC,GRC
Male,1991-08-23 00:00:00+00:00,CapiataParaguay,114.9,12.0,410.0,2.0,162.0,598.0,0.0,7014.0,Paraguay,PRY
Male,1985-06-07 00:00:00+00:00,ArletaCA,71.2,9.0,464.0,31.0,176.0,693.0,1.0,4544.0,USA,USA
Male,1982-05-18 00:00:00+00:00,Lyon,20.0,4.0,25.0,2.0,5.0,38.0,0.0,1185.0,FRA,FRA
Female,1991-11-25 00:00:00+00:00,Maryland,0.9,5.0,3.0,0.0,0.0,8.0,0.0,54.0,USA,USA
Male,1991-09-07 00:00:00+00:00,UK,265.5,3.0,868.0,17.0,167.0,1092.0,167.0,15678.0,GBR,GBR
Male,1991-08-01 00:00:00+00:00,NewZealand,30.1,0.0,32.0,0.0,0.0,32.0,8.0,1824.0,Zealand,NZL
Female,1991-01-23 00:00:00+00:00,UnitedStates,71.1,6.0,227.0,105.0,17.0,373.0,1.0,4143.0,States,USA
Non-Binary,1994-01-21 00:00:00+00:00,MiamiFL,48.7,4.0,139.0,8.0,81.0,262.0,0.0,2956.0,USA,USA
Female,1993-05-11 00:00:00+00:00,HeiseiLand,229.2,28.0,299.0,18.0,62.0,426.0,140.0,13682.0,Land,DEU
Female,1987-10-27 00:00:00+00:00,USA,7.4,6.0,11.0,0.0,36.0,53.0,0.0,436.0,USA,USA
Female,1993-05-19 00:00:00+00:00,Brazil,19.3,4.0,40.0,13.0,5.0,70.0,0.0,1199.0,Brazil,BRA
Female,1992-01-22 00:00:00+00:00,DallasTexas,122.1,13.0,360.0,25.0,79.0,557.0,7.0,7361.0,USA,USA
Female,1991-03-18 00:00:00+00:00,Canada,56.8,4.0,148.0,17.0,104.0,290.0,28.0,3251.0,Canada,CAN
Female,1993-07-28 00:00:00+00:00,Inmyownimaginationsomewhere,26.8,7.0,53.0,6.0,12.0,78.0,5.0,1575.0,Inmyownimaginationsomewhere,Invalid country name
Female,1993-07-04 00:00:00+00:00,Lost,12.6,2.0,18.0,15.0,3.0,38.0,2.0,731.0,Lost,LVA
Female,1989-11-23 00:00:00+00:00,ViennaAustria,34.0,15.0,99.0,5.0,19.0,138.0,0.0,1974.0,Austria,AUT
Male,1990-06-26 00:00:00+00:00,Netherlands,65.2,4.0,140.0,0.0,164.0,342.0,3.0,3912.0,Netherlands,NLD
Male,1989-09-15 00:00:00+00:00,MeltonMowbray,62.0,13.0,208.0,29.0,134.0,400.0,15.0,3649.0,Mowbray,Invalid country name
Male,1985-11-04 00:00:00+00:00,MelbourneAustralia,44.2,0.0,139.0,0.0,1.0,140.0,0.0,2549.0,Australia,AUS
Male,1987-10-19 00:00:00+00:00,AshlandKentuckyUSA,63.4,0.0,210.0,9.0,31.0,253.0,70.0,4341.0,USA,USA
Male,1978-06-12 00:00:00+00:00,WilloughbyOH,22.1,2.0,20.0,0.0,0.0,22.0,63.0,1267.0,USA,USA
Female,1991-12-27 00:00:00+00:00,Earth,45.6,18.0,108.0,94.0,68.0,292.0,34.0,2651.0,Earth,Invalid country name
Female,1992-12-18 00:00:00+00:00,LithuaniaVilnius,101.8,14.0,356.0,1.0,57.0,431.0,8.0,6128.0,Vilnius,LTU
Female,1991-11-17 00:00:00+00:00,Florida,155.9,17.0,407.0,32.0,51.0,580.0,62.0,9388.0,USA,USA
Female,1992-03-03 00:00:00+00:00,JoensuuFinland,57.5,5.0,115.0,42.0,12.0,188.0,6.0,3399.0,Finland,FIN
Male,1990-01-13 00:00:00+00:00,WestYorkshireUK,9.6,1.0,3.0,1.0,0.0,5.0,8.0,581.0,GBR,GBR
Male,1969-05-16 00:00:00+00:00,DetroitMichigan,151.8,7.0,384.0,5.0,529.0,939.0,0.0,8982.0,USA,USA
Female,1993-02-12 00:00:00+00:00,louisiana,18.7,13.0,23.0,4.0,0.0,40.0,6.0,1107.0,louisiana,USA
Female,1986-07-06 00:00:00+00:00,Finland,75.1,22.0,159.0,19.0,40.0,292.0,43.0,4366.0,Finland,FIN
Male,1984-05-27 00:00:00+00:00,CopenhagenDenmark,37.1,10.0,82.0,0.0,1.0,95.0,30.0,2083.0,Denmark,DNK
Female,1991-07-23 00:00:00+00:00,SouthYorkshireEngland,7.8,4.0,14.0,1.0,41.0,60.0,2.0,459.0,England,GBR
Female,1986-08-29 00:00:00+00:00,upyournosewitharubberhose,16.4,3.0,25.0,5.0,16.0,60.0,23.0,955.0,upyournosewitharubberhose,Invalid country name
Female,1990-05-10 00:00:00+00:00,detroit,1.6,2.0,0.0,0.0,0.0,2.0,0.0,100.0,detroit,Invalid country name
Male,1987-10-26 00:00:00+00:00,columbusOhio,436.4,5.0,1043.0,6.0,393.0,1458.0,198.0,25883.0,USA,USA
Female,1989-04-06 00:00:00+00:00,WichitaKansas,14.5,7.0,25.0,6.0,7.0,50.0,2.0,893.0,USA,USA
Male,1982-05-12 00:00:00+00:00,ChicagoIllinois,103.6,33.0,361.0,24.0,83.0,546.0,1.0,6180.0,USA,USA
Male,1990-09-13 00:00:00+00:00,Illinois,45.6,0.0,129.0,0.0,39.0,184.0,0.0,2659.0,USA,USA
Female,1986-11-20 00:00:00+00:00,EdinburgPA,59.3,12.0,111.0,3.0,6.0,135.0,54.0,3416.0,USA,USA
Female,1984-12-24 00:00:00+00:00,halescornerswisconsin,4.9,2.0,6.0,0.0,0.0,8.0,0.0,295.0,halescornerswisconsin,Invalid country name
Male,1986-05-26 00:00:00+00:00,WashingtonDC,58.3,1.0,49.0,0.0,0.0,50.0,91.0,3500.0,USA,USA
Male,1988-06-05 00:00:00+00:00,GangnamSeoulSouthKorea,93.8,23.0,230.0,42.0,280.0,590.0,0.0,5572.0,Korea,PRK
Male,1989-09-07 00:00:00+00:00,TheWrongVancouver,36.7,46.0,113.0,2.0,110.0,316.0,5.0,2218.0,TUR,TUR
Female,1986-03-25 00:00:00+00:00,Oregon,55.8,5.0,90.0,10.0,23.0,128.0,0.0,3289.0,USA,USA
Female,1988-01-23 00:00:00+00:00,Somewhereovertherainbow,9.5,4.0,17.0,10.0,2.0,35.0,7.0,542.0,Somewhereovertherainbow,Invalid country name
Female,1993-03-21 00:00:00+00:00,indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,indonesia,IDN
Female,1989-07-19 00:00:00+00:00,WinnipegManitoba,48.1,24.0,108.0,42.0,15.0,212.0,34.0,2820.0,Manitoba,CAN
Male,1985-02-12 00:00:00+00:00,OxfordshireEngland,125.9,14.0,309.0,10.0,12.0,358.0,48.0,7243.0,England,GBR
Male,1989-07-14 00:00:00+00:00,Almelo,22.0,1.0,52.0,2.0,10.0,65.0,0.0,1289.0,Almelo,Invalid country name
Male,1985-08-28 00:00:00+00:00,InYourMind,66.5,15.0,76.0,4.0,0.0,96.0,119.0,3902.0,Mind,PHL
Male,1988-04-28 00:00:00+00:00,WienOumlsterreich,13.9,7.0,29.0,1.0,2.0,44.0,0.0,810.0,Oumlsterreich,Invalid country name
Male,1989-06-21 00:00:00+00:00,Brasil,28.0,15.0,61.0,11.0,4.0,96.0,0.0,1676.0,Brasil,Invalid country name
Female,1990-03-26 00:00:00+00:00,Brazil,58.5,8.0,151.0,156.0,198.0,568.0,9.0,3658.0,Brazil,BRA
Male,1984-03-07 00:00:00+00:00,toronto,12.3,3.0,7.0,0.0,0.0,10.0,4.0,750.0,toronto,Invalid country name
Male,1991-06-25 00:00:00+00:00,SwanseaWalesUK,16.9,9.0,15.0,2.0,32.0,60.0,2.0,986.0,GBR,GBR
Female,1990-11-29 00:00:00+00:00,sharjahUAE,3.8,1.0,4.0,2.0,1.0,8.0,0.0,364.0,sharjahUAE,Invalid country name
Male,1987-07-18 00:00:00+00:00,SoCal,20.8,7.0,23.0,5.0,18.0,54.0,10.0,1324.0,Cal,NCL
Female,1990-05-18 00:00:00+00:00,kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kentucky,USA
Female,1990-01-04 00:00:00+00:00,marikina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,marikina,Invalid country name
Male,1988-06-17 00:00:00+00:00,SanJose,18.4,7.0,26.0,6.0,7.0,61.0,0.0,1139.0,NGA,NGA
Male,1982-09-24 00:00:00+00:00,Placestraightfromafairytale,12.9,4.0,20.0,0.0,0.0,24.0,0.0,775.0,Placestraightfromafairytale,Invalid country name
Female,1981-10-27 00:00:00+00:00,PikeRoadAL,96.0,4.0,339.0,9.0,33.0,399.0,55.0,5533.0,USA,USA
Female,1987-11-24 00:00:00+00:00,PuertoRico,19.6,14.0,38.0,2.0,0.0,54.0,1.0,1119.0,Rico,PRI
Male,1984-11-23 00:00:00+00:00,AnaheimCA,59.0,2.0,90.0,16.0,82.0,193.0,42.0,3372.0,USA,USA
Male,1992-02-08 00:00:00+00:00,melbourneaustralia,18.0,3.0,37.0,0.0,2.0,42.0,0.0,1039.0,melbourneaustralia,Invalid country name
Male,1984-10-29 00:00:00+00:00,NiskayunaNewYork,86.9,2.0,99.0,0.0,1.0,103.0,35.0,5188.0,GBR,GBR
Female,1991-12-25 00:00:00+00:00,manilaphilippines,4.6,4.0,8.0,1.0,4.0,17.0,3.0,275.0,manilaphilippines,Invalid country name
Female,1996-03-09 00:00:00+00:00,SoelSociety,8.2,1.0,1.0,2.0,0.0,4.0,2.0,491.0,Society,Invalid country name
Female,1989-10-09 00:00:00+00:00,Germany,42.6,35.0,188.0,22.0,332.0,578.0,0.0,2561.0,Germany,DEU
Male,1992-07-02 00:00:00+00:00,PortlandOregon,24.3,7.0,38.0,1.0,7.0,53.0,20.0,1391.0,USA,USA
Female,1989-03-04 00:00:00+00:00,MoscowRussia,2.4,0.0,5.0,0.0,2.0,7.0,0.0,174.0,Russia,RUS
Male,1990-01-14 00:00:00+00:00,EstoniaTallinn,70.5,2.0,180.0,12.0,51.0,253.0,27.0,4187.0,Tallinn,EST
Male,1988-07-15 00:00:00+00:00,Oumlrebro,43.4,1.0,19.0,1.0,0.0,22.0,0.0,2628.0,Oumlrebro,Invalid country name
Male,1991-12-05 00:00:00+00:00,California,320.8,76.0,1326.0,85.0,53.0,1741.0,0.0,20536.0,USA,USA
Female,1991-05-05 00:00:00+00:00,BrooklynNewYork,175.0,30.0,700.0,15.0,141.0,893.0,98.0,10708.0,GBR,GBR
Male,1988-04-20 00:00:00+00:00,Southoo,80.1,68.0,210.0,69.0,88.0,443.0,0.0,4859.0,Southoo,Invalid country name
Male,1984-02-25 00:00:00+00:00,VitartePeru,538.6,132.0,3863.0,0.0,410.0,4405.0,11.0,33874.0,Peru,PER
Female,1986-09-19 00:00:00+00:00,bathtubeSnapesDungeon,43.9,1.0,92.0,0.0,58.0,197.0,46.0,2625.0,Dungeon,Invalid country name
Male,1980-08-28 00:00:00+00:00,TroyAlabama,87.7,5.0,226.0,11.0,1.0,248.0,9.0,5044.0,Alabama,USA
Female,1980-06-22 00:00:00+00:00,BostonMassachusetts,0.2,1.0,0.0,0.0,0.0,1.0,0.0,11.0,USA,USA
Male,1991-04-13 00:00:00+00:00,HuntingtonTexas,0.1,0.0,1.0,0.0,1.0,2.0,0.0,51.0,USA,USA
Male,1988-10-16 00:00:00+00:00,WinthropMA,46.0,3.0,95.0,9.0,8.0,116.0,1.0,2716.0,USA,USA
Female,1982-03-15 00:00:00+00:00,VirginiaUSA,482.5,16.0,1193.0,56.0,65.0,1334.0,306.0,28856.0,USA,USA
Male,1990-12-20 00:00:00+00:00,BrewtonAlabama,13.7,2.0,23.0,6.0,11.0,42.0,0.0,801.0,Alabama,USA
Male,1992-02-05 00:00:00+00:00,EnglandInaroomHerefordshire,91.9,9.0,177.0,4.0,16.0,212.0,63.0,5469.0,Herefordshire,GBR
Male,1991-01-18 00:00:00+00:00,TampaFlorida,16.0,6.0,26.0,0.0,0.0,32.0,0.0,957.0,USA,USA
Female,1988-03-14 00:00:00+00:00,BudapestHungary,89.4,45.0,233.0,76.0,59.0,477.0,0.0,5674.0,Hungary,HUN
Female,1983-09-21 00:00:00+00:00,WilmingtonDelaware,66.4,10.0,48.0,0.0,4.0,64.0,81.0,26912.0,USA,USA
Female,1991-07-29 00:00:00+00:00,LongBeachCA,29.3,13.0,35.0,2.0,0.0,54.0,7.0,1735.0,USA,USA
Male,1988-05-23 00:00:00+00:00,SydneyAus,85.0,12.0,240.0,2.0,88.0,343.0,0.0,5036.0,Aus,AUS
Male,1992-05-07 00:00:00+00:00,Budapest,28.3,2.0,49.0,0.0,9.0,66.0,0.0,1668.0,HUN,HUN
Male,1988-02-14 00:00:00+00:00,Germany,96.3,31.0,275.0,98.0,104.0,536.0,22.0,5625.0,Germany,DEU
Male,1988-08-17 00:00:00+00:00,timisoara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,timisoara,Invalid country name
Male,1990-04-27 00:00:00+00:00,singapore,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,singapore,SGP
Female,1979-07-08 00:00:00+00:00,JakartaIndonesia,7.4,0.0,34.0,0.0,2.0,36.0,0.0,361.0,Indonesia,IDN
Male,1986-05-21 00:00:00+00:00,RussiaMoscow,177.8,5.0,645.0,4.0,117.0,773.0,21.0,10531.0,RUS,RUS
Female,1984-02-02 00:00:00+00:00,Connecticut,9.1,1.0,13.0,3.0,0.0,17.0,11.0,484.0,USA,USA
Female,1993-09-04 00:00:00+00:00,Israel,77.7,18.0,135.0,3.0,118.0,319.0,0.0,4612.0,Israel,ISR
Male,1981-09-28 00:00:00+00:00,MiseryOH,90.3,8.0,249.0,9.0,0.0,266.0,0.0,5287.0,USA,USA
Female,1994-06-01 00:00:00+00:00,VancouverCanada,15.0,5.0,17.0,5.0,5.0,33.0,28.0,875.0,Canada,CAN
Female,1990-11-09 00:00:00+00:00,BirminghamAL,18.5,6.0,31.0,4.0,1.0,49.0,16.0,1091.0,USA,USA
Male,1990-07-31 00:00:00+00:00,KualaLumpurMalaysia,57.5,26.0,115.0,11.0,0.0,156.0,1.0,3439.0,Malaysia,MYS
Male,1986-06-12 00:00:00+00:00,LasPinasManilaPhils,3.2,5.0,8.0,0.0,4.0,17.0,12.0,186.0,Phils,Invalid country name
Female,1974-10-03 00:00:00+00:00,Michigan,96.5,4.0,310.0,10.0,22.0,450.0,0.0,5621.0,USA,USA
Male,1990-10-21 00:00:00+00:00,anappolismaryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anappolismaryland,Invalid country name
Male,1987-06-11 00:00:00+00:00,PleasantPrairieWI,15.1,3.0,16.0,0.0,19.0,38.0,2.0,918.0,USA,USA
Female,1989-07-01 00:00:00+00:00,Georgia,8.4,12.0,10.0,0.0,4.0,26.0,0.0,519.0,USA,USA
Male,1983-01-12 00:00:00+00:00,Mexico,64.1,18.0,134.0,7.0,9.0,174.0,0.0,3792.0,Mexico,MEX
Female,1989-08-16 00:00:00+00:00,Texas,108.1,10.0,65.0,2.0,5.0,95.0,89.0,6324.0,USA,USA
Male,1979-06-06 00:00:00+00:00,London,8.3,10.0,2.0,3.0,40.0,57.0,5.0,507.0,GBR,GBR
Female,1978-01-28 00:00:00+00:00,Alabama,40.8,0.0,194.0,48.0,0.0,242.0,0.0,2146.0,Alabama,USA
Female,1984-07-28 00:00:00+00:00,SavannahGA,44.7,15.0,81.0,8.0,0.0,115.0,16.0,2663.0,USA,USA
Male,1981-10-19 00:00:00+00:00,SydneyAustralia,5.3,2.0,10.0,0.0,0.0,12.0,0.0,314.0,Australia,AUS
Female,1989-06-23 00:00:00+00:00,washingtonstate,38.7,3.0,68.0,14.0,5.0,105.0,33.0,2193.0,washingtonstate,Invalid country name
Male,1990-01-30 00:00:00+00:00,EnglandLeicestershireMeltonMowbray,40.3,0.0,16.0,0.0,5.0,26.0,19.0,2425.0,Mowbray,Invalid country name
Male,1987-05-27 00:00:00+00:00,NorthCarolina,90.6,11.0,208.0,6.0,6.0,241.0,37.0,5322.0,Carolina,USA
Female,1986-04-01 00:00:00+00:00,LongIslandNY,28.3,8.0,58.0,1.0,0.0,67.0,1.0,1688.0,USA,USA
Female,1982-01-06 00:00:00+00:00,PhiladelphiaPA,6.4,13.0,4.0,0.0,0.0,17.0,4.0,385.0,USA,USA
Male,1982-09-24 00:00:00+00:00,CranstonRI,0.9,0.0,1.0,0.0,0.0,1.0,1.0,2626.0,USA,USA
Female,1984-04-18 00:00:00+00:00,ToyamaJapan,20.4,0.0,61.0,7.0,0.0,81.0,0.0,1124.0,Japan,JPN
Male,1990-07-02 00:00:00+00:00,France,38.1,4.0,153.0,21.0,12.0,197.0,13.0,2354.0,France,FRA
Female,1994-04-26 00:00:00+00:00,IdahoFallsIdaho,0.4,4.0,5.0,0.0,2.0,11.0,0.0,5.0,USA,USA
Male,1981-04-08 00:00:00+00:00,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,DEU
Female,1990-10-20 00:00:00+00:00,KoszalinPoland,58.4,10.0,122.0,8.0,9.0,212.0,14.0,3549.0,Poland,POL
Male,1992-04-30 00:00:00+00:00,Massachusetts,64.7,3.0,159.0,0.0,1.0,168.0,0.0,3820.0,USA,USA
Male,1991-02-27 00:00:00+00:00,BostonMassachusetts,21.6,6.0,37.0,2.0,0.0,47.0,49.0,1184.0,USA,USA
Female,1982-08-09 00:00:00+00:00,BritishColumbiaCanada,68.5,11.0,248.0,83.0,61.0,483.0,2.0,4070.0,Canada,CAN
Male,1982-07-14 00:00:00+00:00,Mississauga,20.4,16.0,189.0,1.0,43.0,249.0,0.0,1195.0,Mississauga,Invalid country name
Male,1993-09-03 00:00:00+00:00,Hungary,126.5,4.0,227.0,7.0,97.0,365.0,47.0,7553.0,Hungary,HUN
Female,1977-04-26 00:00:00+00:00,Inthisweirdlittlebox,21.4,3.0,18.0,3.0,3.0,28.0,95.0,1122.0,Inthisweirdlittlebox,Invalid country name
Female,1991-12-13 00:00:00+00:00,LimaPeru,75.7,11.0,181.0,0.0,16.0,214.0,0.0,4496.0,Peru,PER
Male,1987-03-06 00:00:00+00:00,ParisIllinois,44.8,33.0,84.0,12.0,0.0,129.0,0.0,2639.0,USA,USA
Male,1992-07-16 00:00:00+00:00,Scotland,52.6,5.0,165.0,0.0,107.0,277.0,0.0,3101.0,Scotland,GBR
Female,1991-11-19 00:00:00+00:00,Pittsburgh,4.4,1.0,8.0,4.0,0.0,14.0,3.0,251.0,Pittsburgh,Invalid country name
Female,1989-12-10 00:00:00+00:00,TorontoOntario,11.6,5.0,59.0,22.0,0.0,121.0,0.0,640.0,Ontario,CAN
Female,1988-06-16 00:00:00+00:00,Texas,0.6,1.0,2.0,0.0,0.0,3.0,0.0,39.0,USA,USA
Female,1985-12-26 00:00:00+00:00,BloomingtonIN,71.8,28.0,176.0,19.0,25.0,275.0,48.0,4169.0,USA,USA
Male,1992-05-17 00:00:00+00:00,princetonillinos,16.5,10.0,33.0,1.0,8.0,53.0,0.0,974.0,princetonillinos,Invalid country name
Female,1990-09-19 00:00:00+00:00,HaifaIsrael,10.0,2.0,54.0,13.0,42.0,113.0,0.0,556.0,Israel,ISR
Female,1989-06-09 00:00:00+00:00,England,4.8,2.0,3.0,0.0,1.0,6.0,5.0,290.0,England,GBR
Female,1990-12-14 00:00:00+00:00,HaifaIsrael,4.9,1.0,13.0,8.0,17.0,39.0,0.0,303.0,Israel,ISR
Male,1989-02-05 00:00:00+00:00,SwedenRundvik,22.1,1.0,5.0,0.0,0.0,6.0,4.0,1355.0,Rundvik,Invalid country name
Female,1987-06-03 00:00:00+00:00,UK,24.2,3.0,65.0,0.0,105.0,184.0,0.0,1408.0,GBR,GBR
Male,1989-12-03 00:00:00+00:00,GhentBelgium,59.4,9.0,29.0,4.0,1.0,43.0,10.0,3588.0,Belgium,BEL
Male,1990-10-20 00:00:00+00:00,BrasilSP,16.8,3.0,18.0,0.0,6.0,37.0,10.0,1056.0,BrasilSP,Invalid country name
Female,1992-04-14 00:00:00+00:00,BrasiliaBrazil,38.0,21.0,176.0,13.0,57.0,283.0,23.0,2276.0,Brazil,BRA
Male,1987-09-14 00:00:00+00:00,Switzerland,126.4,10.0,353.0,10.0,52.0,433.0,0.0,7729.0,Switzerland,CHE
Male,1991-02-05 00:00:00+00:00,SandefjordNorway,21.2,3.0,8.0,1.0,1.0,13.0,2.0,1293.0,Norway,NOR
Male,1992-08-03 00:00:00+00:00,IndependenceMissouri,48.8,7.0,194.0,18.0,91.0,318.0,0.0,2688.0,USA,USA
Male,1986-02-11 00:00:00+00:00,MemphisTN,114.6,1.0,74.0,5.0,2.0,93.0,111.0,6817.0,USA,USA
Female,1991-08-08 00:00:00+00:00,USA,90.5,14.0,478.0,55.0,235.0,848.0,99.0,5645.0,USA,USA
Male,1988-01-22 00:00:00+00:00,NottinghamEngland,4.7,0.0,12.0,0.0,0.0,12.0,7.0,267.0,England,GBR
Male,1987-11-12 00:00:00+00:00,SeattleWashington,16.3,8.0,60.0,4.0,8.0,81.0,0.0,914.0,USA,USA
Male,1986-06-11 00:00:00+00:00,FribourgSwitzerland,33.5,8.0,48.0,6.0,1.0,65.0,0.0,1990.0,Switzerland,CHE
Male,1987-01-02 00:00:00+00:00,PortsmouthUK,50.2,7.0,91.0,4.0,14.0,124.0,25.0,2877.0,GBR,GBR
Male,1969-06-03 00:00:00+00:00,Adelaide,4.5,2.0,22.0,0.0,2.0,26.0,0.0,241.0,AUS,AUS
Female,1991-11-20 00:00:00+00:00,NewZealand,90.2,1.0,153.0,5.0,84.0,243.0,0.0,5331.0,Zealand,NZL
Male,1979-07-27 00:00:00+00:00,MinneapolisMN,65.2,13.0,158.0,3.0,27.0,210.0,0.0,4002.0,USA,USA
Male,1985-11-07 00:00:00+00:00,WaukeshaWisconsin,27.3,1.0,10.0,0.0,0.0,11.0,3.0,1646.0,USA,USA
Male,1992-06-23 00:00:00+00:00,Budapest,49.1,5.0,150.0,6.0,104.0,266.0,57.0,2886.0,HUN,HUN
Male,1989-08-24 00:00:00+00:00,OntarioCanada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,CAN
Female,1990-06-28 00:00:00+00:00,Lithuania,12.5,4.0,52.0,5.0,36.0,97.0,0.0,736.0,Lithuania,LTU
Male,1989-08-13 00:00:00+00:00,IsleofWightUK,17.1,6.0,17.0,10.0,3.0,37.0,0.0,1040.0,GBR,GBR
Male,1989-09-14 00:00:00+00:00,IpswichEngland,62.3,2.0,128.0,0.0,0.0,132.0,7.0,3715.0,England,GBR
Female,1991-07-18 00:00:00+00:00,Lithuania,128.8,8.0,469.0,17.0,9.0,548.0,7.0,7518.0,Lithuania,LTU
Female,1986-02-08 00:00:00+00:00,Canada,143.0,14.0,593.0,6.0,152.0,774.0,31.0,8987.0,Canada,CAN
Male,1988-04-07 00:00:00+00:00,NearParis,5.7,2.0,3.0,0.0,1.0,7.0,0.0,347.0,FRA,FRA
Male,1991-07-20 00:00:00+00:00,RiversideRhodeIsland,16.6,2.0,11.0,1.0,5.0,19.0,0.0,1035.0,Island,COM
Male,1991-01-29 00:00:00+00:00,Croatia,147.2,9.0,344.0,34.0,110.0,521.0,17.0,8786.0,Croatia,HRV
Male,1982-12-19 00:00:00+00:00,KenoshaWI,49.7,6.0,148.0,0.0,3.0,157.0,4.0,2826.0,USA,USA
Female,1982-01-05 00:00:00+00:00,BytheSea,20.5,9.0,67.0,7.0,4.0,88.0,0.0,1158.0,Sea,GBR
Male,1985-01-18 00:00:00+00:00,canada,37.1,3.0,103.0,5.0,5.0,126.0,0.0,2103.0,canada,CAN
Male,1989-09-03 00:00:00+00:00,Israel,215.0,13.0,728.0,0.0,151.0,927.0,0.0,12780.0,Israel,ISR
Male,1986-04-07 00:00:00+00:00,SurreyBritishColumbia,159.0,33.0,604.0,13.0,85.0,803.0,17.0,9445.0,Columbia,CAN
Female,1991-10-08 00:00:00+00:00,aplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aplace,Invalid country name
Male,1975-02-24 00:00:00+00:00,England,237.8,49.0,841.0,129.0,294.0,1386.0,8.0,14102.0,England,GBR
Female,1985-06-04 00:00:00+00:00,MGGermany,17.5,6.0,24.0,0.0,3.0,39.0,0.0,1028.0,Germany,DEU
Female,1990-08-27 00:00:00+00:00,tokyojapancurrently,32.8,4.0,79.0,0.0,3.0,89.0,0.0,1912.0,tokyojapancurrently,Invalid country name
